924
  4     86087.3   -2.48374   -10.9431   0.00106378   -6.44276e-08           
CHCl2F         4   C Cl F H 1 2 1 1
  4     184147.0   -4.76213   -26.0846   0.00170179   -9.1949e-08           
CCl2F2         3   C Cl F 1 2 2
  4     192998.0   -3.11752   -41.2502   0.00126253   -7.15634e-08           
CH2Cl2         3   C Cl H 1 2 2
  4     177820.0   -6.22408   -13.9323   0.00207847   -1.08928e-07           
COCl2         3   C Cl O 1 2 1
  4     171174.0   -2.84335   -25.8668   0.000957251   -5.42207e-08           
CCl3         2   C Cl 1 3
  4     119890.0   -2.26317   -28.4785   0.000747794   -4.19364e-08           
CCl3F         3   C Cl F 1 3 1
  4     173694.0   -2.70048   -43.5096   0.00108834   -6.11304e-08           
CHCl3         3   C Cl H 1 3 1
  4     167582.0   -4.40936   -28.7324   0.00155281   -8.3002e-08           
CCl4         2   C Cl 1 4
  4     155609.0   -2.32138   -46.5765   0.000926363   -5.13389e-08           
CF         2   C F 1 1
  4     64702.2   -1.4335   -3.23877   0.000354146   -2.03239e-08           
CF+         3   C F el 1 1 -1
  4     -42121.5   1.00408   -18.4405   0.000373618   -2.1479e-08           
CHF         3   C F H 1 1 1
  4     105972.0   -3.52442   -2.18932   0.000908193   -3.81824e-08           
CHFO         4   C F H O 1 1 1 1
  4     196095.0   -4.86167   -10.529   0.00158514   -8.66741e-08           
CH3F         3   C F H 1 1 3
  4     200605.0   -8.14272   -0.351338   0.00265388   -1.37902e-07           
CFN         3   C F N 1 1 1
  4     147744.0   -2.28893   -14.821   0.000778781   -4.54674e-08           
CFO         3   C F O 1 1 1
  4     145732.0   -2.64677   -10.6264   0.000752624   -4.40212e-08           
CF2         2   C F 1 2
  4     126653.0   -2.42892   -12.7598   0.000663277   -3.52162e-08           
CF2+         3   C F el 1 2 -1
  4     -7813.47   -0.0699461   -25.3392   0.000727936   -4.09139e-08           
CH2F2         3   C F H 1 2 2
  4     210297.0   -7.06755   -9.97156   0.00241754   -1.28823e-07           
CF2O         3   C F O 1 2 1
  4     211342.0   -3.64773   -22.3878   0.00128865   -7.4e-08           
CF3         2   C F 1 3
  4     170744.0   -3.29984   -23.6643   0.00118949   -6.85856e-08           
CF3+         3   C F el 1 3 -1
  4     64250.9   -0.909083   -38.4243   0.00121916   -7.39551e-08           
CHF3         3   C F H 1 3 1
  4     223689.0   -5.62269   -23.2635   0.00204873   -1.124e-07           
CF3I         3   C F I 1 3 1
  4     198033.0   -2.88923   -43.158   0.00122598   -7.32066e-08           
CF4         2   C F 1 4
  4     235878.0   -4.02787   -38.8452   0.00163109   -9.33349e-08           
CF4O         3   C F O 1 4 1
  4     245540.0   -4.3254   -49.0057   0.0017483   -1.00809e-07           
CF8S         3   C F S 1 8 1
  4     401621.0   -5.62795   -112.184   0.00296591   -1.71636e-07           
CH         2   C H 1 1
  4     40379.6   -2.06523   2.73563   0.000603534   -2.96038e-08           
CH-         3   C H el 1 1 1
  4     58144.7   -3.51716   11.0912   -0.000553936   5.09032e-08           
CH+         3   C H el 1 1 -1
  4     -83002.3   0.696425   -14.5227   0.000380894   -1.77873e-08           
HCN         3   C H N 1 1 1
  4     152208.0   -3.2044   -6.26703   0.000984333   -5.17826e-08           
CHNO         4   C H N O 1 1 1 1
  4     210425.0   -4.30285   -14.293   0.00133044   -7.24817e-08           
HCO         3   C H O 1 1 1
  4     136277.0   -3.47855   -2.64678   0.000951657   -5.11327e-08           
HCO+         4   C H O el 1 1 1 -1
  4     42143.4   -0.685893   -21.3756   0.000956708   -5.08929e-08           
PCH         3   C H P 1 1 1
  4     131799.0   -2.71934   -9.15248   0.00090996   -5.27936e-08           
CH2         2   C H 1 2
  4     91169.7   -3.73503   1.06433   0.000979096   -4.94662e-08           
H2CO         3   C H O 1 2 1
  4     181076.0   -5.95395   -1.27437   0.00186009   -9.86705e-08           
CH3         2   C H 1 3
  4     145821.0   -5.79871   0.620786   0.00163241   -8.09944e-08           
CH4         2   C H 1 4
  4     197846.0   -8.83168   5.27931   0.00275677   -1.39667e-07           
CIN         3   C I N 1 1 1
  4     128368.0   -1.48679   -18.7273   0.000496117   -3.2214e-08           
KCN         3   C K N 1 1 1
  4     143802.0   -1.56464   -16.2289   0.00062855   -4.88291e-08           
CN         2   C N 1 1
  4     90232.4   -1.75861   -1.56088   0.000420862   -1.59741e-08           
CN-         3   C N el 1 1 1
  4     134538.0   -4.23936   11.7219   0.000410824   -2.4361e-08           
CN+         3   C N el 1 1 -1
  4     -73412.5   1.01025   -16.3642   0.000425271   -2.35543e-08           
NaCN         3   C N Na 1 1 1
  4     144245.0   -1.51417   -16.9281   0.000554291   -3.7533e-08           
CNO         3   C N O 1 1 1
  4     153330.0   -2.32714   -14.0991   0.00082489   -4.94008e-08           
CN2_cnn         2   C N  1 2
  4     129031.0   -2.32368   -13.066   0.000756603   -4.46197e-08           
CN2_ncn         2   C N  1 2
  4     142633.0   -1.89963   -16.6755   0.000712812   -4.50701e-08           
CO         2   C O 1 1
  4     128998.0   -1.75498   -3.16258   0.000413362   -2.358e-08           
COS         3   C O S 1 1 1
  4     165625.0   -2.33683   -15.9211   0.000852197   -4.93878e-08           
CO2         2   C O 1 2
  4     192841.0   -2.77259   -14.3745   0.000955278   -5.32731e-08           
CO2-         3   C O el 1 2 1
  4     197821.0   -5.35293   3.6866   0.000835497   -4.94751e-08           
CP         2   C P 1 1
  4     69831.4   -1.27244   -4.4283   0.000342881   -2.8641e-08           
CS         2   C S 1 1
  4     85442.3   -1.49342   -4.26643   0.000366935   -2.34112e-08           
CS2         2   C S 1 2
  4     138365.0   -1.96405   -18.4236   0.0007556   -4.64468e-08           
SiC         2   C Si 1 1
  4     53878.1   0.41629   -16.2625   -0.000285599   1.44412e-08           
Si2C        2   C Si 1 2
  4     129802.0   -1.23194   -22.5394   0.000298881   -8.01112e-09           
C2         1   C 2
  4     71348.6   -0.753302   -8.82633   8.41e-05   -8.34907e-10           
C2-         2   C el 2 1
  4     117887.0   -4.09781   10.2566   0.000378388   -1.57139e-08           
C2HCl         3   C Cl H 2 1 1
  4     186705.0   -3.30242   -21.4329   0.00114527   -6.18882e-08           
C2Cl2         2   C Cl 2 2
  4     175870.0   -2.18122   -31.1831   0.000866319   -4.94706e-08           
C2Cl4         2   C Cl 2 4
  4     231604.0   -3.17447   -56.2904   0.00139975   -7.9292e-08           
C2Cl6         2   C Cl 2 6
  4     275656.0   -2.67884   -93.1   0.00162848   -9.62481e-08           
CrC2         2   C Cr 2 1
  4     127595.0   3.64957   -54.8448   -0.00214973   1.13743e-07           
C2HF         3   C F H 2 1 1
  4     192266.0   -3.45036   -21.0247   0.00121002   -6.58528e-08           
C2F2         2   C F 2 2
  4     188465.0   -2.61936   -30.4836   0.00110048   -6.47411e-08           
C2F3N         3   C F N 2 3 1
  4     316642.0   -4.37972   -50.5423   0.00190213   -1.10625e-07           
C2F4         2   C F 2 4
  4     288983.0   -4.34112   -51.2957   0.00189071   -1.08751e-07           
C2F6         2   C F 2 6
  4     390525.0   -5.02635   -81.8596   0.00239658   -1.39507e-07           
C2H         2   C H 2 1
  4     140483.0   -3.02583   -7.31209   0.000907164   -4.24041e-08           
C2H2         2   C H 2 2
  4     196460.0   -4.51429   -12.4279   0.00151777   -7.45421e-08           
C2H4         2   C H 2 4
  4     268664.0   -9.529   -5.66852   0.00319357   -1.66353e-07           
C2H4O         3   C H O 2 4 1
  4     311083.0   -10.7569   -14.7028   0.00383108   -2.03086e-07           
(KCN)2        3   C K N 2 2 2
  4     308037.0   -2.10431   -55.3302   0.00124792   -9.71373e-08           
C2N         2   C N 2 1
  4     162054.0   -1.3596   -20.1803   0.000527257   -3.56032e-08           
C2N2         2   C N 2 2
  4     248283.0   -2.84562   -27.7626   0.00112826   -6.72781e-08           
(NaCN)2      3   C N Na 2 2 2
  4     312517.0   -2.06576   -57.1243   0.00112359   -7.59581e-08           
C2O         2   C O 2 1
  4     167387.0   -2.23683   -15.1504   0.000899197   -5.29613e-08           
SiC2         2   C Si 2 1
  4     152254.0   -1.44598   -20.6243   0.000396365   -1.47426e-08           
Si2C2       2   C Si 2 2
  4     201062.0   1.42585   -57.3237   -0.000610383   3.03589e-08           
TiC2         2   C Ti 2 1
  4     142116.0   2.43265   -47.2869   -0.00163154   8.80077e-08           
VC2         2   C V 2 1
  4     141928.0   1.38059   -40.9084   -0.0011665   6.46411e-08           
C3         1   C 3
  4     159040.0   -3.39362   -6.27788   0.000726049   -3.93526e-08           
C3H         2   C H 3 1
  4     221278.0   3.37781   -66.8686   -0.00275673   1.50781e-07           
C3O2         2   C O 3 2
  4     329014.0   -3.76315   -38.9142   0.00161372   -9.42755e-08           
C4         1   C 4
  4     227422.0   -3.01949   -29.6111   0.00122636   -7.50022e-08           
C4N2         2   C N 4 2
  4     393522.0   -3.91501   -53.4656   0.00183064   -1.09136e-07           
Ni(CO)4      3   C Ni O 4 1 4
  4     587870.0   -4.40774   -97.9396   0.00223682   -1.2813e-07           
TiC4         2   C Ti 4 1
  4     292656.0   2.79141   -85.1696   -0.00143539   7.41507e-08           
VC4         2   C V 4 1
  4     290307.0   2.24789   -82.5056   -0.00115151   5.9334e-08           
C5         1   C 5
  4     312497.0   -3.75947   -42.4806   0.00165606   -1.00477e-07           
Fe(CO)5    3   C Fe O 5 1 5
  4     717355.0   -5.75404   -125.443   0.00320703   -1.97629e-07           
Ca         1   Ca 1
  4     0.0   0.0   0.0   0.0   0.0           
Ca+         2   Ca el 1 -1
  4     -71024.2   2.24261   -11.8612   0.000211708   -2.32751e-08           
CaCl         2   Ca Cl 1 1
  4     48210.9   -1.21582   -1.48228   0.00041557   -3.83871e-08           
CaCl2         2   Ca Cl 1 2
  4     106957.0   -1.16258   -15.9094   0.000556653   -5.10835e-08           
CaF         2   Ca F 1 1
  4     63328.1   -1.22894   -2.16525   0.000451849   -4.22645e-08           
CaF2         2   Ca F 1 2
  4     134440.0   -1.63884   -13.3684   0.000608477   -5.57178e-08           
CaH         2   Ca H 1 1
  4     21397.2   2.36656   -24.9933   -0.00153148   8.2159e-08           
CaOH         3   Ca H O 1 1 1
  4     100318.0   -2.24867   -8.95653   0.000799317   -5.9143e-08           
CaOH+         4   Ca H O el 1 1 1 -1
  4     33334.7   0.20271   -23.531   0.000847453   -6.5162e-08           
Ca(OH)2       3   Ca H O 1 2 2
  4     206312.0   -3.67249   -26.9984   0.00134817   -8.94131e-08           
CaI         2   Ca I 1 1
  4     34606.4   -0.797473   -3.72184   0.0002727   -3.33087e-08           
CaI2         2   Ca I 1 2
  4     78022.5   -0.383216   -20.3105   0.000323261   -4.41765e-08           
CaO         2   Ca O 1 1
  4     45327.8   -2.48368   4.66213   0.0012484   -6.6735e-08           
CaS         2   Ca S 1 1
  4     38949.8   -3.02245   8.78829   0.00175934   -1.12821e-07           
Ca2         1   Ca 2
  4     898.86   -2.17354   8.56959   0.000238871   -5.44705e-08           
Cl         1   Cl 1
  4     0.0   0.0   0.0   0.0   0.0           
Cl-         2   Cl el 1 1
  4     41889.9   -2.81435   14.8801   8.34e-05   -3.83219e-09           
Cl+         2   Cl el 1 -1
  4     -150477.0   2.63854   -14.8048   -6.54e-05   5.56901e-09           
W2Cl10         2   Cl W 10 2
  4     453680.0   -3.55157   -130.172   0.0010706   -3.86873e-08           
ClCo         2   Cl Co 1 1
  4     42288.3   -1.37254   -2.66969   -2.39e-05   1.16797e-08           
ClCs         2   Cl Cs 1 1
  4     52370.5   -1.08185   -3.108   0.000379122   -3.85777e-08           
ClCu         2   Cl Cu 1 1
  4     43970.6   -0.996955   -4.83462   0.000247475   -2.39479e-08           
ClF         2   Cl F 1 1
  4     30006.4   -0.83654   -7.31349   -0.000131237   3.44015e-08           
Li2ClF        3   Cl F Li 1 1 2
  4     152729.0   -1.98975   -27.5831   0.000799301   -5.56238e-08           
MgClF         3   Cl F Mg 1 1 1
  4     109901.0   -1.58792   -14.5875   0.000404224   -2.53822e-08           
ClFO2S         4   Cl F O S 1 1 2 1
  4     183698.0   -3.26458   -41.0926   0.00134145   -7.82252e-08           
ClFO3         3   Cl F O 1 1 3
  4     115937.0   -3.60277   -41.0467   0.00147203   -8.41633e-08           
PClF2O        4   Cl F O P 1 2 1 1
  4     217848.0   -3.27293   -40.3948   0.00139034   -8.63368e-08           
ClF3         2   Cl F 1 3
  4     61936.2   -2.04133   -30.4553   0.000718189   -3.9853e-08           
ClF3Si         3   Cl F Si 1 3 1
  4     255495.0   -2.28475   -46.1308   0.000963001   -5.60723e-08           
ClF5         2   Cl F 1 5
  4     90673.3   -2.37569   -63.56   0.00121159   -6.79411e-08           
ClF5S         3   Cl F S 1 5 1
  4     220114.0   -3.43455   -76.2559   0.00178547   -1.02728e-07           
FeCl         2   Cl Fe 1 1
  4     34094.8   -1.10689   -3.45623   0.000315583   -2.79431e-08           
HCl         2   Cl H 1 1
  4     51302.8   -2.13173   2.87709   0.000445605   -1.92144e-08           
OHCl         3   Cl H O 1 1 1
  4     78894.5   -3.23264   -3.54939   0.000760371   -3.65966e-08           
SiH3Cl       3   Cl H Si 1 3 1
  4     163156.0   -5.64837   -15.3353   0.00197093   -1.06607e-07           
ClHg         2   Cl Hg 1 1
  4     12287.6   -0.879391   -3.84031   0.000157583   -5.33638e-09           
ClI         2   Cl I 1 1
  4     25083.1   -0.8801   -6.04307   0.000130369   -7.29149e-09           
KCL         2   Cl K 1 1
  4     50813.6   -1.05759   -3.45119   0.000316489   -2.58507e-08           
LiCL         2   Cl Li 1 1
  4     56976.8   -1.17973   -3.25999   0.000302996   -1.99483e-08           
LiOCl         3   Cl Li O 1 1 1
  4     64926.1   -2.13332   -11.402   0.000620542   -4.05228e-08           
MgCl         2   Cl Mg 1 1
  4     37225.8   -1.04853   -2.7917   0.000235261   -1.42132e-08           
MgCl+         3   Cl Mg el 1 1 -1
  4     -45887.1   1.162   -15.6106   0.000372185   -1.28915e-09           
NOCl         3   Cl N O 1 1 1
  4     94616.5   -2.30608   -11.3062   0.00065832   -3.32492e-08           
NO2Cl         3   Cl N O 1 1 2
  4     129237.0   -3.13502   -24.4274   0.00110857   -6.39755e-08           
NaCl         2   Cl Na 1 1
  4     49033.3   -1.00447   -4.10949   0.000239064   -1.46354e-08           
NiCl         2   Cl Ni 1 1
  4     44037.3   -1.38673   -2.34885   0.000289903   -1.61249e-09           
ClO         2   Cl O 1 1
  4     32048.6   -1.33025   -3.3507   0.000307999   -1.57804e-08           
TiOCl       3   Cl O Ti 1 1 1
  4     130707.0   -1.13482   -22.1613   0.000400263   -4.20741e-08           
ClO2         2   Cl O 1 2
  4     61426.3   -2.26719   -13.1718   0.000667536   -3.57808e-08           
ClO3         2   Cl O 1 3
  4     80567.5   -2.76998   -28.0064   0.00100255   -5.81589e-08           
PCl         2   Cl P 1 1
  4     36853.0   -1.02053   -4.20951   0.000232075   -1.91252e-08           
ClPb         2   Cl Pb 1 1
  4     36118.3   -0.577882   -5.96049   -1.22e-05   -1.14299e-08           
ClPb+         3   Cl Pb el 1 1 -1
  4     -50979.9   1.98707   -21.1566   -3.65e-05   -1.41663e-08           
SCl         2   Cl S 1 1
  4     28815.1   -0.992038   -4.99727   0.00017228   -9.79941e-09           
SCl+         3   Cl S el 1 1 -1
  4     -79440.8   1.1537   -17.0532   0.000312184   -1.38612e-08           
ClS2         2   Cl S 1 2
  4     71361.6   -1.73435   -14.0073   0.000423268   -2.72832e-08           
SiCl         2   Cl Si 1 1
  4     44625.7   -0.890237   -5.6282   0.000106806   -5.93045e-09           
ClSr         2   Cl Sr 1 1
  4     48862.6   -1.22127   -1.33313   0.000449598   -4.44699e-08           
TiCl         2   Cl Ti 1 1
  4     52965.0   -0.415122   -9.1879   0.000251303   -3.13051e-08           
WCl         2   Cl W 1 1
  4     49339.9   -2.68828   9.38071   9.06e-05   1.14292e-08           
ZrCl        2   Cl Zr 1 1
  4     62822.0   -1.73142   0.123608   0.000406003   -3.21988e-08           
Cl2         1   Cl 2
  4     28796.6   -1.37354   -3.87637   0.000285709   -1.0767e-08           
CoCl2         2   Cl Co 2 1
  4     91364.1   -1.40762   -16.1279   0.000317911   -1.65019e-08           
Cl2Cs2         2   Cl Cs 2 2
  4     126619.0   -1.17034   -28.2963   0.000667571   -7.73154e-08           
Cl2FOP         4   Cl F O P 2 1 1 1
  4     198353.0   -2.51772   -43.5669   0.00108963   -6.86642e-08           
FeCl2         2   Cl Fe 2 1
  4     95681.3   -1.72272   -14.3864   0.000707229   -4.70003e-08           
SiH2Cl2       3   Cl H Si 2 2 1
  4     173296.0   -4.46958   -24.6408   0.00158427   -8.60852e-08           
Cl2Hg         2   Cl Hg 2 1
  4     53934.7   -0.856806   -19.7625   0.000254056   -1.27398e-08           
(KCl)2        2   Cl K 2 2
  4     124565.0   -1.11068   -28.6471   0.000540359   -5.16089e-08           
(LiCl)2       2   Cl Li 2 2
  4     139160.0   -1.4001   -29.446   0.000555678   -4.1076e-08           
MgCl2         2   Cl Mg 2 1
  4     93813.8   -1.01412   -17.7315   0.000347071   -2.13014e-08           
Cl2MoO2         3   Cl Mo O 2 1 2
  4     244065.0   -2.22041   -45.861   0.00116208   -9.24784e-08           
(NaCl)2         2   Cl Na 2 2
  4     122803.0   -1.03283   -30.8613   0.000404266   -2.98326e-08           
NiCl2           2   Cl Ni 2 1
  4     89477.6   -1.27282   -18.04   0.000469046   -2.30791e-08           
Cl2O_clocl         2   Cl O  2 1
  4     48948.8   -1.83971   -14.5206   0.00044004   -2.40923e-08           
Cl2O_clclo         2   Cl O  2 1
  4     47851.0   -1.8673   -13.4628   0.000445691   -2.42698e-08           
TiOCl2            3   Cl O Ti 2 1 1
  4     181444.0   -1.45251   -33.0403   0.00048588   -4.60617e-08           
Cl2O2_clo2cl         2   Cl O  2 2
  4     72711.8   -1.92875   -30.0779   0.000667082   -3.52097e-08           
Cl2O2_cloclo      2   Cl O  2 2
  4     67507.0   -1.81937   -29.7451   0.000622684   -3.78596e-08           
SO2Cl2         3   Cl O S 2 2 1
  4     164512.0   -2.96202   -42.6691   0.00120365   -6.96762e-08           
WO2Cl2         3   Cl O W 2 2 1
  4     271163.0   -3.43169   -33.8804   0.000698017   -3.26717e-08           
Cl2Pb         2   Cl Pb 2 1
  4     73372.6   -0.904608   -16.7728   3.67e-05   -1.84718e-08           
Cl2Pb+         3   Cl Pb el 2 1 -1
  4     -45007.0   1.57064   -30.6724   5.22e-05   -1.99042e-08           
SCl2         2   Cl S 2 1
  4     64154.2   -1.79874   -14.3855   0.000416335   -2.40025e-08           
SCl2+         3   Cl S el 2 1 -1
  4     -45636.5   0.723668   -28.0672   0.000396735   -2.17906e-08           
SiCl2         2   Cl Si 2 1
  4     103214.0   -1.47585   -16.51   0.000262899   -1.47153e-08           
SrCl2         2   Cl Sr 2 1
  4     105343.0   -1.67666   -10.5088   0.000598794   -5.88595e-08           
TiCl2         2   Cl Ti 2 1
  4     114417.0   -1.12113   -20.7744   0.000393107   -3.04261e-08           
WCl2         2   Cl W 2 1
  4     131908.0   -3.06447   -2.3974   0.000536637   -1.39898e-08           
ZrCl2         2   Cl Zr 2 1
  4     124542.0   -1.57847   -16.0777   0.000300256   -1.79057e-08           
Cl3Co         2   Cl Co 3 1
  4     114322.0   -1.57131   -30.642   0.00029569   -1.34175e-08           
Cl3Cu3         2   Cl Cu 3 3
  4     196612.0   -0.549414   -64.7795   0.000680788   -7.31753e-08           
SiFCl3         3   Cl F Si 3 1 1
  4     208254.0   -1.72278   -47.6916   0.000699317   -3.95355e-08           
FeCl3         2   Cl Fe 3 1
  4     123755.0   -1.74468   -28.6633   0.000551617   -3.99323e-08           
SiHCl3         3   Cl H Si 3 1 1
  4     183103.0   -3.17555   -35.7354   0.001156   -6.32103e-08           
(LiCl)3        2   Cl Li 3 3
  4     221711.0   -2.11829   -56.253   0.00121088   -8.3109e-08           
PCl3O         3   Cl O P 3 1 1
  4     178669.0   -2.19581   -45.6496   0.000944866   -5.97254e-08           
PCl3         2   Cl P 3 1
  4     116154.0   -1.63661   -31.2472   0.000559237   -3.74063e-08           
PCl3S         3   Cl P S 3 1 1
  4     160564.0   -1.82382   -47.4176   0.000815721   -5.42914e-08           
SiCl3         2   Cl Si 3 1
  4     144470.0   -1.63614   -31.0721   0.000487187   -2.76095e-08           
TiCl3         2   Cl Ti 3 1
  4     165407.0   -1.17152   -35.9417   0.000479809   -4.52503e-08           
ZrCl3         2   Cl Zr 3 1
  4     179835.0   -1.70228   -29.7911   0.000509972   -4.08965e-08           
Cl4Co2         2   Cl Co 4 2
  4     202654.0   -1.73773   -56.9929   0.000488814   -2.47055e-08           
Fe2Cl4         2   Cl Fe 4 2
  4     209744.0   -1.98373   -54.5277   0.00111142   -7.94145e-08           
Mg2Cl4         2   Cl Mg 4 2
  4     208330.0   -0.920013   -59.0953   0.000654798   -4.03856e-08           
MoCl4         2   Cl Mo 4 1
  4     183503.0   -1.65456   -46.047   0.000865972   -6.87225e-08           
WOCl4         3   Cl O W 4 1 1
  4     258497.0   -3.83453   -48.9577   0.000960739   -4.50604e-08           
PbCl4         2   Cl Pb 4 1
  4     148125.0   -0.797657   -49.6633   0.000315843   -3.37172e-08           
SiCl4         2   Cl Si 4 1
  4     191821.0   -1.78172   -48.6279   0.000694653   -3.85481e-08           
TiCl4         2   Cl Ti 4 1
  4     206815.0   -1.48911   -49.1188   0.000615354   -5.09373e-08           
WCl4         2   Cl W 4 1
  4     200071.0   -2.93945   -34.6697   0.000429448   -1.04938e-08           
ZrCl4        2   Cl Zr 4 1
  4     235955.0   -1.78407   -45.5961   0.000461974   -3.49582e-08           
MoCl5         2   Cl Mo 5 1
  4     205635.0   -1.75609   -62.2724   0.00108654   -7.84589e-08           
NbCl5         2   Cl Nb 5 1
  4     245143.0   -2.46166   -57.4757   0.00103554   -6.6202e-08           
PCl5         2   Cl P 5 1
  4     153959.0   -1.79649   -63.9289   0.000927158   -5.66602e-08           
TaCl5         2   Cl Ta 5 1
  4     258727.0   -0.988348   -65.4191   7.86e-05   -8.98859e-09           
WCl5         2   Cl W 5 1
  4     223864.0   -3.04356   -50.8091   0.000651001   -2.02868e-08           
(FeCl3)2     2   Cl Fe 6 2
  4     265935.0   -1.39877   -89.4974   0.00106886   -7.78799e-08           
MoCl6         2   Cl Mo 6 1
  4     219312.0   -1.46904   -81.4618   0.00111818   -8.50628e-08           
WCl6         2   Cl W 6 1
  4     248302.0   -2.80633   -70.7046   0.000701542   -2.79814e-08           
Co         1   Co 1
  4     0.0   0.0   0.0   0.0   0.0           
Co-         2   Co el 1 1
  4     7684.08   -2.41998   13.6663   -0.000199229   8.64483e-09           
Co+         2   Co el 1 -1
  4     -92604.4   -1.47108   11.8974   0.00252303   -1.13674e-07           
CoF2         2   Co F 1 2
  4     112747.0   -2.03603   -13.0065   0.000383335   -2.00613e-08           
Cr         1   Cr 1
  4     0.0   0.0   0.0   0.0   0.0           
Cr-         2   Cr el 1 1
  4     7795.48   -2.33233   12.9129   -4.98e-05   -1.72854e-08           
Cr+         2   Cr el 1 -1
  4     -78391.5   2.88638   -16.9127   -0.000264365   1.2805e-08           
CrH         2   Cr H 1 1
  4     34539.6   2.11223   -24.1162   -0.0016475   9.05746e-08           
CrN         2   Cr N 1 1
  4     43689.8   -1.03724   -5.05499   0.000270519   -3.48241e-08           
CrO         2   Cr O 1 1
  4     54908.7   -1.03554   -4.97677   0.000290615   -3.71885e-08           
CrO2         2   Cr O 1 2
  4     116423.0   -1.83061   -15.7443   0.000574372   -5.63915e-08           
CrO3         2   Cr O 1 3
  4     172567.0   -2.17354   -33.6233   0.000896893   -7.56414e-08           
Cs         1   Cs 1
  4     0.0   0.0   0.0   0.0   0.0           
Cs-         2   Cs el 1 1
  4     5409.75   -2.73436   15.0049   0.000236394   -3.40158e-08           
Cs+         2   Cs el 1 -1
  4     -45252.5   2.26662   -13.4434   0.000236067   -3.39958e-08           
CsF         2   Cs F 1 1
  4     61364.7   -1.00917   -4.43747   0.000369829   -3.96086e-08           
CsOH         3   Cs H O 1 1 1
  4     96100.6   -1.84956   -11.6413   0.000642312   -5.28735e-08           
CsOH+         4   Cs H O el 1 1 1 -1
  4     12563.0   0.69341   -24.4539   0.000626647   -5.19679e-08           
CsO         2   Cs O 1 1
  4     31391.5   -0.870274   -4.12028   0.000339309   -3.81444e-08           
Cs2         1   Cs 2
  4     5497.18   0.168498   -8.83795   -0.000521316   -1.03759e-08           
Cs2F2         2   Cs F 2 2
  4     144334.0   -0.995589   -31.8057   0.000663176   -7.87386e-08           
Cs2H2O2         3   Cs H O 2 2 2
  4     212247.0   -5.31671   -31.2357   0.00218338   -1.5491e-07           
Cs2O         2   Cs O 2 1
  4     59133.3   -1.1884   -15.7034   0.000563038   -7.40095e-08           
Cs2O4S         3   Cs O S 2 4 1
  4     306154.0   -3.10151   -72.3038   0.00201317   -1.60517e-07           
Cu         1   Cu 1
  4     0.0   0.0   0.0   0.0   0.0           
Cu-         2   Cu el 1 1
  4     14241.8   -2.55743   13.8621   8.82e-05   -1.7355e-08           
Cu+         2   Cu el 1 -1
  4     -89675.0   2.44229   -7.15874   8.85e-05   -1.73711e-08           
CuF         2   Cu F 1 1
  4     51449.2   -0.925319   -5.92164   0.000217473   -1.94974e-08           
CuF2         2   Cu F 1 2
  4     91437.6   -1.63251   -15.6407   0.000461349   -2.9664e-08           
CuH         2   Cu H 1 1
  4     34169.2   0.785524   -16.0525   -0.000887327   5.04937e-08           
CuO         2   Cu O 1 1
  4     33570.4   -0.682531   -6.74699   0.000142346   -1.60073e-08           
CuS         2   Cu S 1 1
  4     36866.2   1.78857   -23.7772   -0.00129047   7.02849e-08           
Cu2         1   Cu 2
  4     22670.5   -0.647544   -6.77017   0.000223781   -3.40688e-08           
F         1   F 1
  4     0.0   0.0   0.0   0.0   0.0           
F-         2   F el 1 1
  4     39445.3   -2.68322   13.7944   6.44e-05   -3.56675e-09           
F+         2   F el 1 -1
  4     -202211.0   2.54557   -14.1415   -2.07e-05   1.47836e-09           
F10Mo2         2   F Mo 10 2
  4     578350.0   -2.96237   -154.134   0.00297883   -2.2246e-07           
F10S2         2   F S 10 2
  4     410025.0   -4.93413   -154.896   0.00328125   -1.95093e-07           
F5Mo3         2   F Mo 15 3
  4     870085.0   -3.46814   -248.633   0.00447773   -3.34242e-07           
FeF         2   F Fe 1 1
  4     53443.9   -1.46949   -2.47226   0.000378138   -3.1517e-08           
HF         2   F H 1 1
  4     67975.7   -2.00046   1.23668   0.000335407   -1.20171e-08           
FHO         3   F H O 1 1 1
  4     76718.6   -3.33236   -3.38274   0.000832959   -4.24195e-08           
FHO3S         4   F H O S 1 1 3 1
  4     248576.0   -4.94186   -44.4159   0.00197377   -1.10427e-07           
SiH3F         3   F H Si 1 3 1
  4     186320.0   -5.90469   -14.5216   0.00208998   -1.14032e-07           
FHg         2   F Hg 1 1
  4     16367.4   -0.854462   -4.73068   0.000173616   -7.3691e-09           
FI         2   F I 1 1
  4     33576.7   -0.893836   -6.66279   0.000189132   -1.01069e-08           
KF         2   F K 1 1
  4     59297.8   -0.999383   -4.65004   0.000320903   -2.71809e-08           
LiF         2   F Li 1 1
  4     69394.6   -1.2553   -3.61962   0.000357085   -2.37547e-08           
LiOF         3   F Li O 1 1 1
  4     69323.4   -1.92822   -13.2924   0.000579346   -3.91546e-08           
MgF         2   F Mg 1 1
  4     55458.1   -1.08881   -3.35361   0.000276432   -1.72051e-08           
MgF+         3   F Mg el 1 1 -1
  4     -33485.1   2.14451   -23.8707   0.000621491   -5.33979e-08           
FMo         2   F Mo 1 1
  4     54501.7   -1.14331   -3.94508   0.000310492   -2.1534e-08           
FN         2   F N 1 1
  4     36133.1   -1.34903   -2.94868   0.000347267   -1.96761e-08           
